"source","target","correlation"
"comp100142_c0_seq8","comp101793_c0_seq4",0.975729164617642
"comp100142_c0_seq8","comp102365_c0_seq13",0.97424574693361
"comp100142_c0_seq8","comp22323_c0_seq1",0.973556489343697
"comp100142_c0_seq8","comp90366_c0_seq8",0.97567608499886
"comp100142_c0_seq8","comp97204_c0_seq3",0.960104176428266
"comp100142_c0_seq8","comp99050_c1_seq1",0.977250346083117
"comp100143_c0_seq1","comp93760_c0_seq3",0.95080209710119
"comp100143_c0_seq1","comp99945_c0_seq13",0.958237351008618
"comp100143_c0_seq3","comp65130_c0_seq1",0.967671539256915
"comp100149_c0_seq4","comp100014_c0_seq3",0.969775558360461
"comp100149_c0_seq4","comp100143_c0_seq3",0.969658459585459
"comp100149_c0_seq4","comp101101_c0_seq26",0.963105698411177
"comp100149_c0_seq4","comp101101_c0_seq4",0.950677491430874
"comp100149_c0_seq4","comp101449_c0_seq2",0.979705792197445
"comp100149_c0_seq4","comp101790_c0_seq4",0.957081452143
"comp100149_c0_seq4","comp102116_c0_seq28",0.962452516042616
"comp100149_c0_seq4","comp102566_c0_seq1",0.959651096632961
"comp100149_c0_seq4","comp102725_c0_seq14",0.959345473647156
"comp100149_c0_seq4","comp1042170_c0_seq1",0.956328629263446
"comp100149_c0_seq4","comp1061427_c0_seq1",0.960626225815156
"comp100149_c0_seq4","comp1100849_c0_seq1",0.972156542835543
"comp100149_c0_seq4","comp1216947_c0_seq1",0.968473989077947
"comp100149_c0_seq4","comp1236511_c0_seq1",0.979121109930908
"comp100149_c0_seq4","comp1282794_c0_seq1",0.957513534292057
"comp100149_c0_seq4","comp1339184_c0_seq1",0.972663068114182
"comp100149_c0_seq4","comp1405434_c0_seq1",0.970991450785141
"comp100149_c0_seq4","comp1406489_c0_seq1",0.973161057624506
"comp100149_c0_seq4","comp1418362_c0_seq1",0.970653192709071
"comp100149_c0_seq4","comp1660102_c0_seq1",0.974799392948797
"comp100149_c0_seq4","comp1872372_c0_seq1",0.967684548332159
"comp100149_c0_seq4","comp19276_c0_seq1",0.95041046624708
"comp100149_c0_seq4","comp2009383_c0_seq1",0.964510106721614
"comp100149_c0_seq4","comp2021319_c0_seq1",0.984943058118048
"comp100149_c0_seq4","comp2069125_c0_seq1",0.980846648378112
"comp100149_c0_seq4","comp2113687_c0_seq1",0.965383008183184
"comp100149_c0_seq4","comp2719324_c0_seq1",0.992971065983169
"comp100149_c0_seq4","comp2795237_c0_seq1",0.972640564840039
"comp100149_c0_seq4","comp2827161_c0_seq1",0.973870590019973
"comp100149_c0_seq4","comp3431194_c0_seq1",0.994463745724771
"comp100149_c0_seq4","comp580955_c0_seq1",0.954813743129513
"comp100149_c0_seq4","comp58256_c0_seq1",0.974338854131774
"comp100149_c0_seq4","comp62941_c0_seq1",0.963156531758047
"comp100149_c0_seq4","comp71682_c0_seq1",0.971085299076049
"comp100149_c0_seq4","comp722233_c0_seq1",0.969774342336433
"comp100149_c0_seq4","comp75211_c0_seq1",0.954376726861894
"comp100149_c0_seq4","comp75579_c0_seq1",0.95993326969523
"comp100149_c0_seq4","comp76981_c0_seq1",0.967493913564593
"comp100149_c0_seq4","comp83084_c0_seq2",0.965049409783665
"comp100149_c0_seq4","comp83993_c0_seq1",0.973329354204618
"comp100149_c0_seq4","comp84329_c0_seq1",0.956916458434328
"comp100149_c0_seq4","comp84341_c0_seq2",0.97294913236364
"comp100149_c0_seq4","comp85724_c0_seq1",0.959048046622775
"comp100149_c0_seq4","comp87208_c0_seq1",0.956565069209835
"comp100149_c0_seq4","comp87426_c0_seq1",0.96384183158954
"comp100149_c0_seq4","comp90644_c0_seq1",0.950044293069275
"comp100149_c0_seq4","comp91435_c0_seq1",0.960483138096483
"comp100149_c0_seq4","comp93068_c1_seq13",0.961988149288377
"comp100149_c0_seq4","comp93147_c0_seq3",0.954402529083859
"comp100149_c0_seq4","comp93159_c0_seq2",0.989819865594291
"comp100149_c0_seq4","comp94473_c0_seq3",0.96200324272771
"comp100149_c0_seq4","comp951694_c0_seq1",0.984548920796289
"comp100149_c0_seq4","comp95480_c0_seq1",0.962452809221838
"comp100149_c0_seq4","comp96134_c0_seq1",0.966910445794626
"comp100149_c0_seq4","comp96604_c0_seq7",0.98712245327419
"comp100149_c0_seq4","comp96651_c0_seq4",0.980583679947383
"comp100149_c0_seq4","comp96993_c0_seq5",0.951889600123717
"comp100149_c0_seq4","comp97119_c0_seq3",0.955481984488505
"comp100149_c0_seq4","comp97230_c1_seq1",0.971587903564086
"comp100149_c0_seq4","comp98391_c0_seq4",0.956509267126652
"comp100149_c0_seq4","comp99115_c0_seq7",0.969274007997345
"comp100149_c0_seq4","comp99382_c0_seq1",0.973068287473898
"comp100149_c0_seq4","comp99607_c0_seq4",0.952568045028079
"comp100149_c0_seq4","comp99679_c0_seq1",0.977482987110245
"comp100152_c0_seq8","comp640891_c0_seq1",0.969940515978185
"comp100156_c0_seq3","comp3797975_c0_seq1",0.952334194282235
"comp100156_c0_seq3","comp398932_c0_seq1",0.955869890748394
"comp100156_c0_seq3","comp98284_c1_seq2",0.973274731807659
