"sample","CT6.2","CT6.3","CT6.4","CT6.5","CT9.1","CT9.3","CT9.4","CT9.6","CT12.1","CT12.2","CT12.4","CT12.5","CT15.1","CT15.3","CT15.4","CT15.5","CT18.1","CT18.2","CT18.5","CT21.2","CT21.4","CT21.5","CT21.6","CT24.2","CT24.3","CT24.4","CT24.6","CT27.1","CT27.2","CT27.3","CT27.5","cluster"
"comp101405_c1_seq2",-0.525350193260172,1.18419817172322,1.91557185603829,1.37381357136046,0.061554615140815,-0.853414932315083,0.747781775732738,0.732732934491688,-1.07613778268264,-0.33573479362293,-2.03023431736527,-1.18147967136999,-0.600594399465427,0.157867199083541,-0.152138930482109,-0.155148698730319,-1.02196195421485,-1.22662619509315,-0.48622320603344,0.190974649813853,-0.134080320992847,-0.9768154304917,0.807977140696942,-0.763121884868777,-0.413988768076395,0.491951474634872,0.124759748353229,-0.200295222453472,0.516029620620554,2.47237898195718,1.3557549618712,85
"comp101406_c0_seq6",1.17436433627944,1.64847979855412,-0.908357158712889,0.276931496973803,1.08970086087325,-1.16234758493147,-1.28087645050014,-0.857559073469174,0.666383483842288,-1.1792802800127,-0.264914745625828,0.683316178923526,-0.0278570144884893,1.07276816579201,1.88553752969146,0.226133411730088,-0.874491768550412,-1.16234758493147,-0.214116660382112,-0.146385880057159,-1.12848219476899,0.0568064609177031,1.30982589692935,-1.82272269309977,-1.41633801115004,-0.281847440707066,0.276931496973803,0.85264312973591,-0.163318575138397,1.10663355595449,0.564787313354857,41
"comp101407_c0_seq3",-1.1938824593929,0.858468790500961,0.189470316778653,0.801774004592291,-0.717646257760071,2.15110990921864,1.74290745067622,0.643028604048014,-0.933086444213017,2.30985530976292,0.189470316778653,-1.48869534611799,0.325537802959462,-0.139359441491634,-1.35262785993718,-0.865052701122613,0.268843017050791,0.234826145505589,0.280181974232525,-0.37747754230805,-0.0826646555829642,-0.740324172123539,-0.763002086487007,-1.03513705884862,-0.717646257760071,-1.658779703844,-0.264087970490709,0.325537802959462,0.51830007504894,0.858468790500961,0.63168964686628,28
"comp101409_c0_seq6",-1.00177022974405,-0.822965087401434,1.48004514597146,1.72322013955742,-0.765747441851797,-1.16627096069926,0.371453263447241,-1.0732922866811,0.342844440672423,0.235561355266853,-0.279397454679881,-0.408137157166565,0.242713560960558,0.0996694470864643,0.0853650356990553,-0.844421704482548,-0.858726115869958,-0.772899647545502,-1.06614008098739,0.121126064167579,-0.451050391328793,1.68030690539519,1.11528265559252,-1.63831653648376,0.407214291915765,0.636084874114313,-0.830117293095139,0.757672370907292,-0.536876859653248,2.60294143988309,0.614628257033199,41
"comp101412_c0_seq5",-1.02735642529486,0.67034915272712,-0.282483376585882,-0.237110398999549,2.35293040488699,-0.501786101586494,1.46059517902243,1.36984922384976,-1.00466993650169,0.428359938933341,-0.524472590379661,-1.08407264727777,-0.516910427448605,0.246868028588008,-1.4546186308995,-0.641686115811022,-0.274921213654827,-0.471537449862272,-0.573626649431522,-0.709745582190522,-0.104772547706076,-0.176613095551104,1.01064648462462,-0.887456411070328,-1.09541589167436,-0.789148292966606,-0.153926606757938,1.70636547428173,1.07492486953859,2.03531956178265,0.156122073415341,21
"comp101418_c0_seq3",-1.1313279430049,1.48768162841135,0.101147149426277,0.264268852836285,1.10706432045466,-0.333844059667078,0.735509329354087,-0.732586001335987,-0.986330873307111,-0.415404911372082,-0.823209169897102,-0.351968693379301,1.17050053844744,-0.297594792242632,-1.70225390493992,0.0195862977212733,-0.57852661478209,0.962067250756876,-0.841333803609325,-0.623838199062648,1.77767576780692,0.110209466282389,1.07081505303021,-1.1313279430049,-0.669149783343206,-0.651025149630983,-1.24913806213435,1.9226728375047,0.780820913634644,1.62361638125302,-0.614775882206536,34
"comp101423_c0_seq15",-1.47842075382711,-0.478933289403944,1.20202290076229,-0.170000800400421,1.73811163168016,0.202535436339122,0.638675420814685,-0.23360454813644,-1.0241082699984,2.12882036777286,-0.542537037139964,-1.99633698539184,-0.433502041021073,-0.787865778407468,-1.11497076676414,0.0662416911905083,0.729537917580426,-0.578882035846261,-0.00644830622208471,-0.288122046195886,-0.451674540374222,1.03847040658395,0.638675420814685,-0.833297026790338,-0.960504522262378,-0.796952028084042,-0.524364537786815,1.32014414655775,0.593244172431813,1.71085288265044,0.693192918874129,17
"comp101431_c0_seq5",-0.355479601331485,0.399033858791919,3.21853152556885,1.232969788402,-0.752591948764855,-1.10999306145489,-0.971003739853209,-0.534180157676502,-0.792303183508192,0.637301267251941,-1.09013744408322,-0.514324540304833,-0.534180157676502,0.00192151135854858,-0.55403577504817,0.279900154561908,-1.36811608728658,-1.07028182671155,-0.712880714021519,0.498311945650262,0.756434971481953,1.84849392692372,0.359322624048582,-0.01793410601312,-0.057645340756457,-0.117212192871463,0.279900154561908,0.240188919818571,-0.256201514473142,-0.69302509664985,1.74921584006538,69
"comp101435_c0_seq1",-0.837658833861892,0.0438791610363806,-0.423160836260717,-0.142936837882458,1.6668431516438,-0.0203388385919703,1.11223315485349,1.48002715272496,-0.621652835111984,0.616003157725326,-0.703384834638976,-0.650842834943053,-0.230506837375665,-0.598300835247129,-1.28718483126035,-0.0261768385581842,-0.0670428383216801,-1.11788283224015,-0.353104836666153,-0.91355283342267,-0.843496833828105,-0.796792834098396,0.00301316127288461,-1.00112283291588,-0.896038833524029,-0.586624835314702,0.18399116022551,1.37494315333311,1.83030715069778,2.57757114637314,1.22899315417777,21
"comp101440_c2_seq6",-0.183777108840292,1.16928185499636,0.979378842528059,0.172291039537775,-0.160039232281755,0.21976679265485,0.148553162979236,-1.46562244300133,-0.0413498494890662,-0.349942244750057,0.243504669213388,-0.468631627542746,1.52535000337443,1.09806822532075,-0.136301355723217,2.4511271891574,0.813213706618295,0.623310694149992,0.457145558240228,0.124815286420699,-2.36766175222577,-2.0115936038477,-1.48936031955987,-0.302466491632982,-0.42115587442567,0.362194052006077,-0.658534640011048,0.101077409862161,0.43340768168169,0.21976679265485,-1.08581641806473,73
"comp101440_c2_seq7",-0.35626640138819,-0.0694025457249722,-0.499698329219799,0.360893237769854,0.576041129517268,0.360893237769854,0.791189021264681,1.79521251608594,-0.212834473556581,0.145745346022441,-0.427982365303994,-1.93401760753589,-0.0694025457249722,0.93462094909629,-1.21685796837784,-1.00171007663043,-1.07342604054623,-1.57543778795687,1.0780528769279,0.862904985180486,-1.00171007663043,-0.35626640138819,0.93462094909629,0.00231341819083229,-1.28857393229365,0.145745346022441,-0.714846220967212,-0.212834473556581,0.145745346022441,2.44065619132818,1.43663269650692,35
"comp101443_c0_seq5",-0.241866856184958,0.149588336756962,-1.49151227980724,0.0291405850825253,0.04419655404183,1.05294647431524,0.0893644609197436,-0.829049645597839,-0.000971352836083955,1.05294647431524,2.82955081151319,-0.271978794103568,-0.497818328493137,1.80574492228047,-1.17533693166184,-0.271978794103568,-0.844105614557143,0.872274846803584,0.812050970966366,-0.603210111208269,-2.03352716234221,-0.422538483696614,-0.437594452655918,0.977666629518717,0.887330815762889,0.375427871146531,0.766883064088452,-0.136475073469826,-0.663433987045488,-1.17533693166184,-0.648378018086183,13
"comp101449_c0_seq2",-0.778854045674827,-0.387540074857082,-0.52268459055187,-0.00026026868694242,3.51551422170136,0.265994598055029,-0.369386333942857,1.97849749096361,-1.13789469931173,0.55443737035883,-0.930135219960038,-0.115233961143703,-0.58723122491356,-0.504530849637645,-1.1197409583975,1.05063962201432,0.842880142662632,-0.563026237027926,-0.655812023922856,-0.548906660761307,0.25994335108362,0.933648847233759,-0.224156406629054,-0.9745110310837,-0.827264021446094,-0.60135080118018,-0.561009154704123,0.00175681363686035,1.28865533622305,0.552420288035028,0.165140481864888,3
"comp101454_c1_seq8",0.0988093925407464,0.554563441872286,1.95362238400631,-0.388741450930203,-1.19426023579525,-1.3532442064923,-0.473532901968629,-1.15186451027604,0.596959167391499,-0.452335039209022,0.183600843579172,0.607558098771302,0.681750618429925,0.247194431857992,0.00341901012251689,1.30708756983832,-0.197960686093745,-0.261554274372564,0.575761304631892,-0.537126490247448,-0.537126490247448,3.24669201234231,-0.971682676819381,-0.431137176449416,1.13750466776146,0.0140179415023204,-1.10946878475682,-0.759704049223316,-0.939885882679972,-0.908089088540562,0.459173059454057,92
"comp101456_c0_seq1",-0.846313036003079,-0.700066712382952,0.0843453870340907,0.735806283160109,0.0400283192704157,-0.137239951784283,0.771259937371049,1.70635006718459,-1.23630323232342,-0.234737500864368,-0.558252095539193,-0.833017915673976,0.616150200198188,-0.279054568628042,-1.38698126271991,0.0799136802577229,-0.505071614222783,-0.646886231066543,-1.15210080357243,0.11979904124503,-0.101786297573344,0.20843317677238,0.549674598552675,-1.07233008159782,-0.988127652846838,-0.717793539488422,-0.279054568628042,2.96938649844932,1.82157444337014,1.52021838257715,0.452177049472591,30
"comp101456_c0_seq2",-0.563800559983209,0.218234855137185,-0.664925829179812,0.54857740117942,0.572173297325294,-0.540204663837336,1.37106292397846,1.77219315845831,-1.27504828666598,0.015984316743979,-0.941334898317193,-1.20426059822836,0.0800303205684944,-0.4559336061735,-1.1941480713087,-0.300874860072043,-0.388516760042431,-1.08965195980554,-0.9480765829303,-0.388516760042431,-0.193007906262333,0.106997059020922,0.835098997236461,-0.937964056010639,-0.449191921560393,-0.469416975399714,-0.105366006291944,1.94410611609254,1.23622923171632,2.70254563506706,0.707006989587431,35
"comp101456_c0_seq6",-1.11042187197991,-0.178973878189704,-0.934931670251322,1.08320564962746,0.630980899019173,-0.010233299604521,0.927964317329094,0.428492204716954,-1.13067074141013,-0.516455035360069,-0.779690337952954,-0.401711441922145,-0.0169829227479282,0.0370140623993303,-1.24541433484806,1.70417097882093,0.66472901473621,-0.685195613945252,-0.56370239736392,-0.293717471627628,-1.22516546541784,-0.367963326205108,-0.577201643650735,-1.05642488683265,0.131508786407032,-0.604200136224364,-0.543453527933698,2.85835653634358,1.71092060196434,1.31944245964672,0.745724492457097,21
"comp101461_c0_seq14",1.53909017886594,0.82360153217925,1.01188801814943,0.522343154626958,0.597657749015031,-0.983948733134502,-0.193145492059735,-0.193145492059735,-1.62412278543312,-0.155488194865699,-1.32286440788083,-0.268460086447809,-0.946291435940466,0.785944234985213,-1.13457792191065,0.974230720955396,-1.62412278543312,-0.268460086447809,0.221084777074666,0.183427479880629,0.296399371462739,-0.758004949970283,-0.268460086447809,-0.343774680835882,-1.58646548823909,-0.117830897671663,-0.419089275223955,0.597657749015031,0.371713965850812,2.10394963677649,2.17926423116456,85
"comp101463_c0_seq5",0.902868854644487,0.326626085650799,1.06750964578554,-0.414257474483941,-0.496577870054467,-1.07282063904815,-0.331937078913414,-0.16729628777236,0.491266876791853,0.57358727236238,0.902868854644487,1.89071360149081,-0.990500243477627,1.31447083249712,-0.578898265624994,1.80839320592028,-0.496577870054467,0.902868854644487,-0.990500243477627,0.408946481221326,-1.23746143018921,1.39679122806765,-0.578898265624994,-1.07282063904815,-2.22530617703553,0.408946481221326,-0.331937078913414,-0.16729628777236,-1.56674301247131,0.07966489893922,0.244305690080273,41
"comp101464_c0_seq9",-1.12425436747527,0.107490093914116,0.159353018604195,-0.0480986801561219,-0.683419507609593,0.444599104399631,1.39109747999358,1.42999467351114,0.0167299757064769,1.22254297475082,-0.151824529536281,-0.761213894644712,-1.21501448568291,-0.851974012852351,-0.839008281679831,-1.18908302333787,-0.411139152986677,-0.696385238782113,0.0426614380515166,-0.488933540021796,-1.44839764678826,-1.02052851809511,0.405701910882072,1.15771431888822,-0.644522314092033,-0.125893067191241,2.8432593713158,-0.0610644113286417,-0.0740301425011616,1.02805700716302,1.58558344758137,74
"comp101469_c0_seq6",-0.726427342891865,-0.123762183611623,-1.16974374819292,-0.0216155464454804,1.01823721990585,0.625994133187864,0.0989174854105678,0.88136072610322,-1.14522855527305,-0.481275413693122,-1.2126453358027,-0.409772767676822,-0.558906857939391,-0.505790606612996,-1.16361494996295,0.393099800449058,1.79046579688189,-1.16974374819292,-0.162577905734757,-0.607937243779139,-0.634495369442336,1.68014742874246,0.519761630535076,-0.875561433154433,-0.466974884489862,-0.752985468555062,0.145904938506993,2.96923798977917,0.421700858855578,1.16124251193845,0.482988841155264,54
"comp101479_c0_seq1",0.255764550474127,-1.1018897414262,0.907438610586286,0.581601580530206,1.45050032734642,0.0928460354460871,0.255764550474127,-0.993277398074177,-0.884665054722151,1.34188798399439,-0.504521852990058,-0.124378651257966,0.47298923717818,0.201458378798114,-0.450215681314045,1.01605095393831,-0.721746539694112,1.07035712561433,-1.53633911483431,-0.341603337962019,-0.0700724795819527,-0.558828024666072,1.07035712561433,-1.37342059980627,-1.86217614489039,-1.15619591310222,-1.21050208477823,2.15648055913459,0.961744782262299,0.798826267234259,0.255764550474127,29
"comp101479_c0_seq11",-0.445584775051626,0.0783614604401136,-0.683742154820598,0.459413268070469,0.221255888301497,0.173624412347702,1.60256869096154,0.697570647839442,-0.397953299097831,-0.826636582681981,-1.5411087219889,-0.397953299097831,2.60282968599122,-0.302690347190242,-1.4934772460351,-1.39821429412752,-0.779005106728187,0.0783614604401136,-1.16005691435854,-0.350321823144037,-0.445584775051626,-0.540847726959214,0.268887364255291,-0.255058871236448,-0.826636582681981,0.459413268070469,-0.207427395282653,1.0786224554698,0.888096551654619,1.84072607073051,1.60256869096154,91
"comp101487_c0_seq27",-1.50648153621785,1.87992636897337,-0.640191141866608,0.751123733909631,0.488611493197133,-0.561437469652858,0.121094356199636,2.01118248932962,-0.823949710365356,-0.35142767708286,-0.745196038151607,-0.167669108584112,0.173596804342136,0.304852924698384,-1.2177180714341,0.121094356199636,0.85612863019463,-0.955205830721605,-0.430181349296609,-0.35142767708286,0.357355372840884,2.22119228189962,0.646118837624632,-0.902703382579106,-1.4277278640041,-0.745196038151607,-1.4802303121466,-0.167669108584112,0.567365165410882,1.35490188754838,0.619867613553382,34
"comp101491_c0_seq1",0.416156981619662,1.35562189721359,-0.0703516353843383,0.885889439416628,-0.0871277945913728,0.181290752721179,1.07042719069401,1.4059503748347,-2.04993842181441,1.77502587738946,-1.19435430225565,-0.925935754943098,-0.909159595736063,0.198066911928214,-0.573636411595373,0.466485459240765,-1.21113046146268,-0.389098660317994,-0.137456272212476,0.214843071135248,-0.0200231577632348,-0.254889386661718,-0.456203297146132,-1.16080198384158,-1.61375828243151,-0.204560909040614,-1.12724966542751,1.72469739976835,0.734904006553318,1.38917421562766,0.567142414482972,85
"comp101492_c0_seq3",1.09830340230555,0.935397156030563,1.34266277171803,0.120865924655634,0.28377217093062,-1.42674341495673,0.202319047793127,-0.612212183581801,0.528131540343099,1.26120964858053,-2.07836840005667,-0.775118429856787,-0.0420403216193513,-0.204946567894337,-1.34529029181924,0.365225294068113,-1.58964966123172,-1.67110278436921,-0.28639969103183,0.120865924655634,0.365225294068113,1.99428775681797,0.691037786618084,-0.0420403216193513,-0.693665306719294,-0.367852814169323,-1.01947779926927,-0.0420403216193513,0.609584663480591,1.42411589485552,0.85394403289307,86
"comp101495_c0_seq3",-1.59707194810055,-0.575858151853786,-0.0259738000286086,0.955962542516352,1.72187288970142,0.464994371243872,0.464994371243872,1.64331798229783,-0.929355235169972,0.975601269367251,-0.654413059257383,-0.634774332406483,-1.20429741108256,0.995239996218151,-1.02754886942447,0.857768908261856,0.386439463840275,-0.654413059257383,-1.02754886942447,0.955962542516352,-1.06682632312627,0.543549278647469,0.681020366603764,-2.10767884622392,-0.104528707432205,0.0525811073749884,-1.51851704069695,0.975601269367251,0.975601269367251,0.26860710273488,0.209690922182182,3
"comp101495_c0_seq5",0.191977867070768,0.297497616701863,-0.821011729387749,0.14976996721833,0.424121316259178,-0.272309031306052,1.45821486264391,2.30237285969268,-1.58075392673164,1.01503191419331,-1.64406577651029,-1.11646702835482,-0.694388029830434,0.487433166037834,-0.230101131453614,0.107562067365891,-1.17977887813347,-1.62296182658407,-1.07425912850238,-0.398932730863367,1.03613586411953,0.972824014340873,0.930616114488436,-1.17977887813347,-0.082373481970081,0.761784515078683,0.782888465004902,0.466329216111616,0.276393666775644,1.14165561375063,-0.905427529092625,55
"comp101503_c0_seq4",-0.569175556626465,0.706765515563028,1.32650832205507,1.94625112854711,-1.33474019994016,-1.33474019994016,-1.33474019994016,2.05561750616335,-1.33474019994016,0.123478168276403,-1.33474019994016,-0.16816550536691,1.3994192404659,1.36296378126048,-0.204620964572324,0.925498270795513,-0.678541934242708,-0.78790831185895,-0.0587991277506681,-0.0223436685452539,0.196389086687231,-0.642086475037294,0.743220974768442,0.342210923508887,1.03486464841176,-0.60563101583188,-0.751452852653536,-0.714997393448122,-0.241076423777739,0.670310056357614,-0.714997393448122,57
"comp101504_c0_seq4",-0.296133694012263,1.21589010835623,-1.5921540960424,1.64789690903295,-0.0801302936739064,0.567879907341163,0.891885007848698,2.07990370970966,-1.16014729536569,-1.26814899553487,-0.404135394181441,-1.16014729536569,-0.51213709435062,0.78388330767952,-0.51213709435062,0.0278714064952716,-0.728140494688976,-0.728140494688976,-0.296133694012263,-0.51213709435062,0.0278714064952716,2.18790540987884,0.999886708017877,-0.728140494688976,-0.620138794519798,-0.728140494688976,-0.944143895027333,0.675881607510341,-0.51213709435062,0.351876507002807,1.32389180852541,16
"comp101512_c0_seq14",-1.12882637719732,-0.750164096189712,-1.05048245698885,-0.0972980944524559,0.712255747701742,-0.371501815182104,0.908115548222919,1.365121749439,-0.99825317684987,0.98645946843139,-1.28551421761426,-0.619590895842261,-0.188699334695672,-0.371501815182104,-1.24634225751003,0.738370387771233,0.777542347875468,-0.906851936606654,-0.946023896710889,0.150790986207702,0.137733666172957,1.61321083009916,1.01257410850088,-0.776278736259203,-0.985195856815125,-0.528189655599045,-0.99825317684987,2.48805127242708,1.37817906947374,0.607797187423781,0.372765426798369,39
"comp101516_c0_seq2",-0.479407242195171,-0.761304520420707,-0.0960269438084406,0.377560483610461,-0.456855459937128,-0.952994669614072,-0.907891105097986,-1.56189279058123,-0.0396474881633335,0.343732810223396,0.197146225546117,0.490319394900675,1.04283806022273,-0.919166996227007,1.38111479409337,0.625630088448932,-0.986822343001136,0.400112265868504,0.952630931190555,0.659457761835997,-0.772580411549728,2.42977266909237,-0.885339322839943,1.2909076650612,-0.208785855098655,2.238082519899,-0.0170957059052906,-1.34765085912982,-1.13340892767841,-0.592166153485385,-0.310268875259848,19
"comp101520_c0_seq4",-0.796382595084861,1.06161382268665,0.506350525421604,0.100581192804836,1.27517662932706,1.36060175198322,2.25756553987292,1.4033143133113,-0.561463507780417,0.549063086749684,-0.326544420475973,-0.646888630436578,-0.155694175163649,0.933476138702412,-1.03130168238931,1.44602687463938,-0.73231375309274,-0.305188139811932,-0.347900701140012,-0.0275564911794066,-0.817738875748902,-0.476038385124255,-0.817738875748902,-2.18454083824749,-0.518750946452336,-0.582819788444457,-0.518750946452336,-1.35164589234991,0.0792249121407951,1.53145199729554,-0.305188139811932,1
"comp101521_c0_seq5",-0.179481087926988,1.20764421765832,1.81643810177631,0.675912850517283,-0.49158428168368,-0.9501062576966,-0.996343767882777,-1.63210953294271,1.49662865632192,-0.383696757915935,0.810772255226965,0.60270345938917,0.379222160155982,1.29626611218182,0.560319075051841,1.16911295916983,0.591144081842625,0.768387870889636,0.317572146574413,0.687472228063827,-1.38165635276758,-0.726624958463412,-1.77467518935009,0.225097126202059,-0.210306094717771,0.279040888085932,-0.0985654451011779,-1.22753131881366,-1.70531892407082,-1.1581750535344,0.0324408337596562,65
"comp101525_c0_seq4",-0.24887968658656,-0.0204144723673312,0.0504097440406298,-0.166632209467638,0.788352385968738,1.21101303227431,2.66405179470861,0.619288127446509,-0.9182827642489,0.381684304658511,-0.420228597250981,-1.45974532194847,-0.778918983575171,0.102956743311053,-1.40262901839366,-0.253448990870944,-0.287718773003829,-0.605285420768557,0.543894606754164,-0.116369862339407,-1.37064388840297,-1.02109211064755,0.852322645950123,-0.630416594332672,-0.559592377924711,-0.45906768366825,-0.397382075829059,0.0138553097655532,-0.127793123050368,2.65034388185545,1.36636937794339,59
"comp101528_c0_seq1",-0.39976336661019,0.609888657863903,0.512180397430927,-0.269485686032888,-0.872019958702911,-0.888304668775074,-1.00229763928021,-0.986012929208051,0.870444019018508,1.63582539241016,-0.0252150349504455,0.870444019018508,-0.204346845744236,3.720268281647,0.0887779355546938,0.430756847070113,-0.611464597548306,0.691312208224718,0.381902716853624,-1.03486705942454,1.32641590103907,0.267909746348485,-0.546325757259655,-0.530041047187492,-0.448617496826678,-0.464902206898841,-1.16514474000184,-0.383478656538027,-0.253200975960725,-0.627749307620469,-0.69288814790912,25
"comp101529_c0_seq16",0.321821037475361,-0.600933921183885,1.47192142073181,-0.30672219523456,-1.30971671551635,-1.30971671551635,-0.453828058209222,-1.16261085254169,0.161341914230275,0.642779283965534,-0.908518907403633,-0.146243071989474,0.482300160720447,-0.694546743076852,-0.0660035103669306,1.09747013315994,0.4555536401796,-0.0927500309077783,0.147968653959851,-0.667800222536004,0.723018845588077,3.54477676264751,-0.213109373341593,-0.801532825240242,1.15096317424164,1.24457599613461,-0.172989592530321,-0.881772386862785,-0.667800222536004,-0.467201318479646,-0.520694359561341,59
"comp101530_c0_seq2",-1.1717704354197,0.828988141582112,2.0294432877832,1.52554853505682,0.354734256663164,-0.0898787604483488,-0.475210041944994,0.78452683987096,-1.06802739809368,-0.519671343656145,-0.149160496063217,-0.34182613681154,-0.80125958782677,1.09575595184902,-0.356646570715257,-0.69751655050075,-1.29033390664943,-1.09766826590111,-1.0828478319974,0.236170785433427,0.873449443293263,0.473297727892901,1.70339374190142,-1.15695000151598,-1.23105217103457,-0.163980929966935,0.191709483722276,-0.653055248789599,-0.519671343656145,2.1183658912055,0.651142934737507,86
"comp101531_c0_seq3",0.291903085634379,1.11453905424036,-0.148794754690252,1.30550811838103,0.629771429883262,-0.648252307058166,0.0862440934828845,-1.03019043533951,0.321282941656021,1.40833761445678,0.629771429883262,1.15860883827282,0.130313877515348,0.203763517569453,0.0127944534287797,-0.163484682701073,0.0862440934828845,1.9812448068788,0.776670709991473,0.335972869666842,-1.85282640394549,-1.35336885157758,-1.35336885157758,-0.26631417877682,-0.11941489866861,1.62868653461909,-1.03019043533951,-1.74999690786974,-1.42681849163168,-0.325073890820104,-0.633562379047345,12
"comp101535_c0_seq3",-0.070944743040713,0.246294391561114,-0.0210419578224479,0.584920434113625,1.59723407711271,0.698983943183945,2.07843950600312,1.01265859312732,-1.47535169846902,1.57941165382047,-1.09395184001514,-1.42544891325076,-0.990581784920165,-0.509376356029754,-0.548585687272676,-0.0994606203082929,-0.0780737123576078,-0.96919487696948,0.538582133553807,-0.634133319075416,-0.0495578350900279,1.70416861686614,0.477985894360201,-1.22227328771925,-0.10302510496674,0.0787636126140815,-1.59654417685624,-0.470167024786831,-0.805228582680895,1.42613881350723,0.139359851807689,90
"comp101541_c0_seq2",-0.753942029696298,1.13861842692342,0.965899317290163,0.131702766508269,0.741731962234236,1.02837218673198,0.205200259969228,0.414668116332964,-1.55138983374771,0.602086724658412,-1.49626671365199,-1.36764610009531,-1.4742174656137,-0.496700802582938,-0.323981692949682,0.49551535914002,-0.49302592790989,-1.7571828154384,0.197850510623132,-0.276208322200059,-0.662070162870098,-0.191686204719955,0.521239481851356,0.153752014546557,-0.849488771195545,-0.798040525772873,0.613111348677556,0.414668116332964,0.774805834291667,2.60121854679652,1.49140639553603,85
"comp101543_c0_seq2",0.696391906065475,1.01329978858548,0.605160848976382,-0.412785682754558,-0.110282703985458,-1.1282292357164,1.0805226727564,-0.14869578065455,1.10933248025822,0.369880754378193,0.100989217694548,0.278649697289099,-0.724891930690931,-0.100679434818185,2.48259997117826,1.28219132526913,1.5942975732055,1.07572103817276,0.417897100214558,-0.84973442986548,-0.552033085680017,-0.268736645245463,0.417897100214558,-1.24827010030731,-1.65640903991641,-1.3395011573964,-1.51716163699095,-0.710487026940022,-1.09941942821458,-0.648065777352747,-0.00944837772909113,25
"comp101543_c0_seq3",-0.871428507963878,0.116000303296883,-0.152963514695787,1.10342911455764,0.477075017862385,-0.226652231954053,3.35830386266058,-0.0313771312196482,-1.15144563354529,0.915522885549067,-0.606149125834121,-1.0703880445612,-0.333500871978538,-0.48087830649507,-0.764579867939393,0.237586686773021,0.0459960219015305,-1.08881022387576,0.462337274410732,-0.329816436115625,-0.289287641623579,0.337066455071681,0.609714708927264,-1.23618765839229,-0.491931614083809,-0.915641738318837,-1.14407676181946,-0.0755903615746081,0.779198758621275,2.17928438652832,0.63919019583057,93
"comp101546_c0_seq4",0.129006196602619,-0.39376401185244,0.255677439420576,-1.18194063383084,-0.671234353263202,-1.11156772115419,0.571350219141515,-1.03315218988593,0.537169090127146,-0.383710738612919,0.31197576956189,-0.715468755517091,-0.856214580870376,-0.797905596081158,-0.602872095234463,-0.960768622561388,0.0204308456157994,-0.626999951009312,0.241602856885247,0.42055112054871,-0.759703157770981,-1.27845205693023,1.38566535154266,-0.301273898048852,3.00625299775335,0.173240598856509,0.641723131818158,0.131016851250523,0.384359336886437,2.46940820676296,0.995598349849275,94
"comp101547_c0_seq5",-0.653121039282571,1.17091069204713,-0.653121039282571,0.660181807274815,1.77284116338593,0.0947319705626069,1.86404274995242,2.04644592308539,-0.0694308852570661,1.00674783622746,-0.762562943162353,-1.30977246256126,-0.361275962269819,-0.4707178661496,-1.60161753957402,0.441297999515251,0.842584980407785,-1.30977246256126,-0.0329502506304721,-1.61985785688731,-0.288314693016631,-0.41599691420971,-0.379516279583116,-0.944966116295324,-1.109128972115,0.0947319705626069,-0.726082308535759,0.496018951455142,0.477778634141844,0.879065615034379,0.860825297721083,59
"comp101550_c1_seq1",-0.256887289117466,0.828268566306854,0.999159252200448,-0.778103881092928,-0.504678783663177,-1.06007351281736,-1.042984444228,-1.35913221313115,0.221606631384596,0.648833346118581,-0.205620083349388,-0.359421700653623,-0.239798220528107,1.85361268166842,0.0934386169644005,0.913713909253651,0.40104185157287,0.759912291949417,0.888080306369612,0.170339425616518,-0.658480400967412,3.10965922298633,-0.778103881092928,-0.367966234948303,-0.120174740402592,1.11878273232596,-0.658480400967412,-1.042984444228,-1.35913221313115,-0.0689075346345132,-1.14551885576415,31
"comp1015511_c0_seq1",-0.615338115411016,-0.615338115411016,0.70557099587862,0.70557099587862,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,0.550169923962192,0.860972067795048,0.860972067795048,1.75452823131451,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,2.18188117908468,-0.615338115411016,-0.615338115411016,-0.615338115411016,-0.615338115411016,1.87107903525183,2.72578493079218,0.70557099587862,-0.615338115411016,71
"comp101552_c0_seq4",-0.939284223693791,-0.613878224011795,-0.0300221916605583,-0.413010322973526,0.79219708325609,0.126654771149291,1.22607174949875,1.15375930512498,-0.0541263397851506,-0.40899296495276,-1.00891842938706,-1.61687860986289,-1.21112544976558,-0.640660610816897,-1.28075965545885,-0.501392199430364,-0.483983648007047,-1.11604797660747,0.652928671869557,-0.537548421617253,0.581955346836036,2.24648068677316,0.26190582451506,-1.12542181198925,0.303418524062969,-1.15756067615538,1.65325081904014,1.1350116343614,0.698458729438232,1.17250697588855,1.1350116343614,35
